Provider Name,Address 1,Address 2,City,State,Zip,Public Phone,Latitude,Longitude,Geopoint,Last Report Date,Is PAP Site,Prescribing Services Available,Appointment URL,Home Delivery,Is ICATT Site,Has USG Product,Has Commercial Product,Has Paxlovid,Has Commercial Paxlovid,Has USG Paxlovid,Has Lagevrio,Has Commercial Lagevrio,Has USG Lagevrio,Has Veklury,Has Oseltamivir Generic,Has Oseltamivir Suspension,Has Oseltamivir Tamiflu,Has Baloxavir,Has Zanamivir,Has Peramivir,Grantee Code,Is Flu,Is COVID-19
MED-SAVE WILMORE,201 E MAIN ST,,WILMORE,KY,40390-1323,,37.860375,-84.661405,POINT (-84.661405 37.860375),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
HOMETOWN PHARMACY,95 JACKSON HEIGHTS DRIVE,,JACKSON,KY,41339,,37.555056,-83.356965,POINT (-83.356965 37.555056),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
KROGER PHARMACY #364,9950 BERBERICH DR,,FLORENCE,KY,41042,,38.95676,-84.625308,POINT (-84.625308 38.95676),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
CLAY DISCOUNT PHARMACY,2734 S HWY 421,,MANCHESTER,KY,40962,,37.124968,-83.749359,POINT (-83.749359 37.124968),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
WALMART PHARMACY 10-5418,2020 BASHFORD MANOR LANE,,LOUISVILLE,KY,40218-2114,,38.19959,-85.67825,POINT (-85.67825 38.19959),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
MEDICAL ARTS PHARMACY,300 S 8TH ST,,MURRAY,KY,42071-2883,,36.607015,-88.308246,POINT (-88.308246 36.607015),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
FOOD CITY PHARMACY #458,215 CASSIDY BLVD,,PIKEVILLE,KY,41501,,37.50391,-82.537527,POINT (-82.537527 37.50391),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TP1,FALSE,TRUE
WALMART PHARMACY 10-3363,3151 LEITCHFIELD RD,,OWENSBORO,KY,42303-2115,,37.756898,-87.061086,POINT (-87.061086 37.756898),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
CVS PHARMACY #16244,4640 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,502-493-2732,38.21523,-85.59521,POINT (-85.59521 38.21523),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
WALMART PHARMACY 10-5417,175 OUTER LOOP,,LOUISVILLE,KY,40214-5544,,38.128945,-85.779878,POINT (-85.779878 38.128945),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
WALGREENS #9443,2188 MIDLAND TRAIL,,SHELBYVILLE,KY,40065-9117,,38.213063,-85.258902,POINT (-85.258902 38.213063),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
VALUMARKET PHARMACY,205 OAKBROOKE DR,,MT WASHINGTON,KY,40047,,38.052639,-85.53976,POINT (-85.53976 38.052639),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KYA,FALSE,TRUE
WALGREENS #9857,110 TOWN CENTER DR,,LEXINGTON,KY,40511-2027,,38.068624,-84.529335,POINT (-84.529335 38.068624),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
ESTILL CLINIC PHARMACY,275 N COURT ST,,IRVINE,KY,40336,,37.703286,-83.974354,POINT (-83.974354 37.703286),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALGREENS #10207,152 N BUCKMAN ST,,SHEPHERDSVILLE,KY,40165-5900,,37.991311,-85.715147,POINT (-85.715147 37.991311),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #10151,3700 FRANKFORT AVE,,LOUISVILLE,KY,40207-2551,,38.253105,-85.661256,POINT (-85.661256 38.253105),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #9855,1300 US HWY 127,STE E,FRANKFORT,KY,40601-4395,,38.166424,-84.900226,POINT (-84.900226 38.166424),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
POOLES PHARMACY CARE,311 HENTON ST,,LIVERMORE,KY,42352,,37.489081,-87.132736,POINT (-87.132736 37.489081),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
COXS VARIETY AND PHARMACY #5,9843 3RD STREET RD,,LOUISVILLE,KY,40272,,38.111425,-85.837338,POINT (-85.837338 38.111425),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
APOTHECARE PHARMACY II AT CARDINAL,1028 N DIXIE AVE STE 100,,ELIZABETHTOWN,KY,42701,,37.713142,-85.877512,POINT (-85.877512 37.713142),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CP1,FALSE,TRUE
KROGER PHARMACY L-768,1600 LEESTOWN RD STE 150,STE 150,LEXINGTON,KY,40511,,38.065432,-84.527086,POINT (-84.527086 38.065432),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
WALMART PHARMACY 10-4413,4230 SARON DRIVE,,LEXINGTON,KY,40515-6300,,37.966755,-84.500827,POINT (-84.500827 37.966755),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
CREECH AND GIBBS DRUG,13369 N US HWY 25E,,CORBIN,KY,40701,,36.958973,-84.075139,POINT (-84.075139 36.958973),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALMART PHARMACY 10-4450,12981 SHELBYVILLE ROAD,,MIDDLETOWN,KY,40243-1538,,38.245837,-85.512392,POINT (-85.512392 38.245837),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
WALGREENS #9412,5100 DIXIE HWY,,LOUISVILLE,KY,40216-1702,,38.168177,-85.829626,POINT (-85.829626 38.168177),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #10889,2045 BYPASS RD,,WINCHESTER,KY,40391-3309,,37.985589,-84.206388,POINT (-84.206388 37.985589),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #11198,3312 STATE ROUTE 54,,OWENSBORO,KY,42303-2121,,37.752552,-87.058608,POINT (-87.058608 37.752552),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALMART PHARMACY 10-4524,5360 DIXIE HIGHWAY,,LOUISVILLE,KY,40216-1564,,38.182936,-85.783316,POINT (-85.783316 38.182936),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
KROGER PHARMACY L-757,181 SOUTH HWY 27,,SOMERSET,KY,42501,,37.090843,-84.619368,POINT (-84.619368 37.090843),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
SHELDON'S EXPRESS PHARMACY,760 CAMPBELL LANE,STE 121,BOWLING GREEN,KY,42104,,36.962894,-86.463996,POINT (-86.463996 36.962894),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
PROFESSIONAL PHARMACY OF SOMERSET,342 BOGLE ST,,SOMERSET,KY,42503,,37.083965,-84.621283,POINT (-84.621283 37.083965),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
WINDHAM DRUG,1605 SOUTH HWY 25W,,WILLIAMSBURG,KY,40769,,36.743417,-84.159656,POINT (-84.159656 36.743417),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
WALGREENS #11168,485 W 4TH ST,,RUSSELLVILLE,KY,42276-1324,,36.84407,-86.891825,POINT (-86.891825 36.84407),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
KROGER PHARMACY #409,3105 N BEND RD,,HEBRON,KY,41048,,39.064217,-84.706849,POINT (-84.706849 39.064217),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
COMMONWEALTH PHARMACY,5425 NORTH MAYO TRAIL,STE 102,PIKEVILLE,KY,41501,,37.539287,-82.582154,POINT (-82.582154 37.539287),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALGREENS #12587,679 S MAIN ST,,MADISONVILLE,KY,42431-3039,,37.31851,-87.50116,POINT (-87.50116 37.31851),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
BOWLING FAMILY PHARMACY,314 TREUHAFT BLVD,,BARBOURVILLE,KY,40906,,36.85197,-83.86546,POINT (-83.86546 36.85197),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALGREENS #11664,4926 CANE RUN RD,,LOUISVILLE,KY,40216-1149,,38.188371,-85.85464,POINT (-85.85464 38.188371),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
KROGER PHARMACY #423,130 PAVILION PARKWAY,,NEWPORT,KY,41071,,39.09024,-84.47844,POINT (-84.47844 39.09024),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
HUME PHARMACY,10101 TAYLORSVILLE RD,,JEFFERSONTOWN,KY,40299,,38.198509,-85.56981,POINT (-85.56981 38.198509),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
TOTAL PHARMACY CARE OF BELFRY,20 STATE HIGHWAY 319,,BELFRY,KY,41514-8678,,37.639771,-82.257991,POINT (-82.257991 37.639771),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
MEIJER PHARMACY #258,2013 LANTERN RIDGE DR,,RICHMOND,KY,40475-6010,,37.737756,-84.33347,POINT (-84.33347 37.737756),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MG1,FALSE,TRUE
FAITH PHARMACY,140 ADAMS LN STE 500,,PIKEVILLE,KY,41501-1480,,37.485915,-82.54579,POINT (-82.54579 37.485915),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
STRAWBERRY HILLS PHARMACY,2670 NEW HOLT RD STE D,SUITE D,PADUCAH,KY,42001-6524,,37.070189,-88.691065,POINT (-88.691065 37.070189),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALGREENS #13632,311 N MAIN ST,,LEITCHFIELD,KY,42754-2214,,37.48398,-86.29264,POINT (-86.29264 37.48398),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
EASTRIDGE-PHELPS PHARMACY GREENSBURG,460 COMMERCE DR,,GREENSBURG,KY,42743-7758,,37.26609,-85.488798,POINT (-85.488798 37.26609),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
MEDICINE SHOPPE LONG TERM CARE,900 E MOUNT VERNON ST,STORE NUMBER B,SOMERSET,KY,42501-1228,,37.096406,-84.592116,POINT (-84.592116 37.096406),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
ETOWN PHARMACY,914 N DIXIE AVE STE 103,,ELIZABETHTOWN,KY,42701-2536,,37.710805,-85.876863,POINT (-85.876863 37.710805),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
KB PHARMACY,320 S MAIN ST,,MARION,KY,42064-1513,,37.330318,-88.081301,POINT (-88.081301 37.330318),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
FAMILY DISCOUNT DRUGS,3603 CUMBERLAND AVE,,MIDDLESBORO,KY,40965-2613,,36.604993,-83.739945,POINT (-83.739945 36.604993),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KYA,FALSE,TRUE
BLUEGRASS DRUG STORE,150 WAR ADMIRAL SUITE 1,,DANVILLE,KY,40422,,37.65952,-84.794504,POINT (-84.794504 37.65952),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
NPS PHARMACY AT LIVWELL,1903 BROADWAY ST,,PADUCAH,KY,42001-7105,,37.078208,-88.619988,POINT (-88.619988 37.078208),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
ELY DRUG OF BOWLING GREEN,4863 SCOTTSVILLE ROAD,,BOWLING GREEN,KY,42104,,36.928996,-86.413147,POINT (-86.413147 36.928996),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CP1,FALSE,TRUE
SOUTH DIXIE PHARMACY,12134 S DIXIE HWY,,SONORA,KY,42776-9739,,37.522725,-85.879124,POINT (-85.879124 37.522725),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
RUSSELL FORK PHARMACY,10363 REGINA BELCHER HWY,,ELKHORN CITY,KY,41522-8510,,37.365733,-82.409846,POINT (-82.409846 37.365733),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CARLISLE DRUGS,126 E MAIN STREET,,CARLISLE,KY,40311,,38.311968,-84.028186,POINT (-84.028186 38.311968),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
APOTHECARE PHARMACY VINE GROVE,107 CRUTCHER ST,,VINE GROVE,KY,40175-1409,,37.811464,-85.98082,POINT (-85.98082 37.811464),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CP1,FALSE,TRUE
"AMERIMED, LLC",2464 FORTUNE DR,STE 165,LEXINGTON,KY,40509-4260,,38.033276,-84.444242,POINT (-84.444242 38.033276),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
HOLBROOK DRUG,208 E MAIN ST,,MOREHEAD,KY,40351-1620,,38.184114,-83.432944,POINT (-83.432944 38.184114),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CVS PHARMACY #10278,397 N. WALLACE WILKERSON BLVD,,LIBERTY,KY,42539-3017,,37.318406,-84.939398,POINT (-84.939398 37.318406),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CV1,FALSE,TRUE
KENTUCKYCARE PHARMACY 62,125 S 20TH ST,,PADUCAH,KY,42001-7100,,37.076689,-88.620746,POINT (-88.620746 37.076689),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KYA,FALSE,TRUE
ANDREWS PHARMACY,1545 MIDLAND TRL,,SHELBYVILLE,KY,40065-1634,,38.213048,-85.238683,POINT (-85.238683 38.213048),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
GAMALIEL DRUG LLC,405 W MAIN ST,,GAMALIEL,KY,42140-8906,,36.639543,-85.797208,POINT (-85.797208 36.639543),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
HARNESS HEALTH PHARMACY #200,225 MEDICAL CENTER DR.,SUITE 100,PADUCAH,KY,42003-7901,,37.053901,-88.644182,POINT (-88.644182 37.053901),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
YATES PHARMACY LLC,432 HOPKINSVILLE RD,,RUSSELLVILLE,KY,42276,,36.843219,-86.904202,POINT (-86.904202 36.843219),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
VERSAILLES INDEPENDENT PHARMACY,166 FRANKFORT ST,,VERSAILLES,KY,40383-1164,,38.059987,-84.731964,POINT (-84.731964 38.059987),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
MED-SAVE EMINENCE,5551 S MAIN ST,,EMINENCE,KY,40019-1126,,38.366774,-85.18148,POINT (-85.18148 38.366774),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
"MED-SAVE CARTER, MEDICINE SHOPPE 2044",261 W. TOM T HALL BLVD.,,OLIVE HILL,KY,41164,,38.2994,-83.1771,POINT (-83.1771 38.2994),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
NORTON PHARMACY,4960 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,,38.314376,-85.574728,POINT (-85.574728 38.314376),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
NORTON PHARMACY,4001 DUTCHMANS LN,,LOUISVILLE,KY,40207-4714,,38.233425,-85.634651,POINT (-85.634651 38.233425),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
"CLUBB PHARMACY, INC",13 N MAIN ST,,NEW CASTLE,KY,40050-2538,,38.433527,-85.170199,POINT (-85.170199 38.433527),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
HEALTHFIRST BLUEGRASS PHARMACY #497,496 SOUTHLAND DR,,LEXINGTON,KY,40503-1827,,38.020588,-84.528895,POINT (-84.528895 38.020588),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
